hash,left,right,base,file
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-model/pom.xml
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-model/src/main/mdo/maven.mdo
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-repository/pom.xml
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-repository/src/main/java/org/apache/maven/repository/MetadataGraph.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-repository/src/main/java/org/apache/maven/repository/MetadataResolutionRequest.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-repository/src/main/java/org/apache/maven/repository/RepositorySystem.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-repository/src/main/java/org/apache/maven/repository/legacy/LegacyRepositorySystem.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-toolchain/src/main/java/org/apache/maven/toolchain/DefaultToolchainManager.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-toolchain/src/main/java/org/apache/maven/toolchain/DefaultToolchainManagerPrivate.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,pom.xml
