hash,left,right,base,file
a3d44f2,dcd6aef5,f0b9dc27,00712908,SimpleCV/ImageClass.py
4a2cb84,63a938af,00712908,bbc37379,SimpleCV/DrawingLayer.py
4a2cb84,63a938af,00712908,bbc37379,SimpleCV/ImageClass.py
476c120,4063f8ba,29591673,2d73587f,SimpleCV/tests/tests.py
2d73587,8734a59b,1aaa9f67,cf094f53,SimpleCV/__init__.py
32c72fc,12bc2f51,cf094f53,e4688237,SimpleCV/ImageClass.py
3e8e93e,d3551093,17c51b15,98020c94,SimpleCV/Color.py
ef0726b,98020c94,28ec8a6c,34988eda,SimpleCV/Color.py
5e553f3,34988eda,e4688237,d2b1af82,SimpleCV/ImageClass.py
6f19bb3,2d3f5663,776d2d54,96b2320b,SimpleCV/ImageClass.py
f3895f0,45b12d97,d2b1af82,ccf8a352,SimpleCV/ImageClass.py
ccf8a35,83870b95,4f25347e,cd3a572e,SimpleCV/examples/motionblur.py
ccf8a35,83870b95,4f25347e,cd3a572e,SimpleCV/tests/tests.py
4a3e06f,341c27eb,7380836a,04217231,README.markdown
4f25347,3757c676,d39d2c9c,391e3be8,install/win/setup.bat
4f25347,3757c676,d39d2c9c,391e3be8,install/win/simplecv_installer.iss
09b32b1,f52f071e,bdc1c982,82bd8a07,SimpleCV/tests/tests.py
6a419f4,308d8b89,506ee169,778e622f,SimpleCV/Camera.py
875d5f0,cb11de98,ad541b99,465cbeae,SimpleCV/examples/RotationExample.py
875d5f0,cb11de98,ad541b99,465cbeae,SimpleCV/tests/tests.py
085572d,7026a91d,d30474be,a5aed4e9,SimpleCV/SimpleCV.py
0a617fd,f0d11a0b,ebeb1899,509e1c93,SimpleCV/examples/simplecam.py
ed64c7b,2b3629ab,509e1c93,1aacc584,SimpleCV/examples/simplecam.py
ba63263,073c7a7c,98123281,e0075368,SimpleCV.py
